,Latitude,Longitude,Name,X,Y
200,1.2839332621,103.851463067,OVERSEA-CHINESE BANKING CORPORATION LIMITED RAFFLES PLACE MRT STATION,30019.3314,29596.3437
201,1.44902668521,103.820139486,OVERSEA-CHINESE BANKING CORPORATION LIMITED SEMBAWANG MRT STATION,26533.3762,47851.5309
202,1.39122186671,103.895302715,OVERSEA-CHINESE BANKING CORPORATION LIMITED SENGKANG MRT STATION,34898.0235,41459.8518
203,1.34975857779,103.873620995,OVERSEA-CHINESE BANKING CORPORATION LIMITED SERANGOON MRT STATION,32485.2083,36874.9989
204,1.34297370428,103.953551999,OVERSEA-CHINESE BANKING CORPORATION LIMITED SIMEI MRT STATION,41380.6811,36125.0541
205,1.3001401351,103.839575848,OVERSEA-CHINESE BANKING CORPORATION LIMITED SOMERSET MRT STATION,28696.3778,31388.4098
206,1.33514564172,103.88833611,OVERSEA-CHINESE BANKING CORPORATION LIMITED TAI SENG MRT STATION,34122.8728,35259.2065
207,1.35310122195,103.945281592,OVERSEA-CHINESE BANKING CORPORATION LIMITED TAMPINES MRT STATION,40460.2214,37244.8617
208,1.32701524291,103.946155932,OVERSEA-CHINESE BANKING CORPORATION LIMITED TANAH MERAH MRT STATION,40557.6585,34360.4065
209,1.27656829196,103.846006679,OVERSEA-CHINESE BANKING CORPORATION LIMITED TANJONG PAGAR MRT STATION,29412.0846,28781.9597
210,1.28612486475,103.827075902,OVERSEA-CHINESE BANKING CORPORATION LIMITED TIONG BAHRU MRT STATION,27305.2422,29838.6735
211,1.332596728,103.847577286,OVERSEA-CHINESE BANKING CORPORATION LIMITED TOA PAYOH MRT STATION,29586.8456,34977.2968
212,1.42958876565,103.835050382,OVERSEA-CHINESE BANKING CORPORATION LIMITED YISHUN MRT STATION,28192.7239,45702.1792
213,1.27621352269,103.791350313,PASIR PANJANG MRT STATION,23329.2647,28742.7658
214,1.37304321199,103.949284605,PASIR RIS MRT STATION,40905.6061,39449.9708
215,1.3172473855,103.892260754,PAYA LEBAR MRT STATION,34559.6917,33280.1182
216,1.3375868822,103.697321513,PIONEER MRT STATION,12864.9592,35529.4973
217,1.33137952462,103.869055665,POTONG PASIR MRT STATION,31977.1677,34842.7289
218,1.29289175425,103.8608918,PROMENADE MRT STATION,31068.6608,30586.937
219,1.40454672779,103.902072638,PUNGGOL MRT STATION,35651.3846,42933.2694
220,1.29455085173,103.806077156,QUEENSTOWN MRT STATION,24968.2673,30770.3911
221,1.28412561057,103.851461712,RAFFLES PLACE MRT STATION,30019.1805,29617.6126
222,1.28963453338,103.81674097,REDHILL MRT STATION,26155.0533,30226.7597
223,1.30385218548,103.852769429,ROCHOR MRT STATION,30164.7019,31798.8767
224,1.44905082123,103.820046141,SEMBAWANG MRT STATION,26522.9883,47854.1998
225,1.3916946261,103.895484694,SENGKANG MRT STATION,34918.274,41512.1277
226,1.35063361483,103.872771661,SERANGOON MRT STATION,32390.6853,36971.7545
227,1.27773021973,103.850405709,SHENTON WAY MRT STATION,29901.6608,28910.4425
228,1.30999484426,103.930297049,SIGLAP MRT STATION,38792.7964,32478.3007
229,1.34320289493,103.953371694,SIMEI MRT STATION,41360.6138,36150.3959
230,1.33085764535,103.796906839,SIXTH AVENUE MRT STATION,23947.7494,34785.0233
231,1.30025287693,103.839158337,SOMERSET MRT STATION,28649.9126,31400.8761
232,1.39757790701,103.817799543,SPRINGLEAF MRT STATION,26272.9393,42162.5857
233,1.30281246884,103.875337711,STADIUM MRT STATION,32676.3477,31683.9408
234,1.32006555791,103.826024402,STEVENS MRT STATION,27188.23,33591.6609
235,1.32039875927,103.957242034,SUNGEI BEDOK MRT STATION,41791.4682,33628.847
236,1.33510208536,103.888433013,TAI SENG MRT STATION,34133.6572,35254.3905
237,1.35619148304,103.954634463,TAMPINES EAST MRT STATION,41501.0749,37586.6178
238,1.35330153288,103.945144689,TAMPINES MRT STATION,40444.9846,37267.0104
239,1.3455153053,103.938436971,TAMPINES WEST MRT STATION,39698.5276,36406.0143
240,1.32555623509,103.807760305,TAN KAH KEE MRT STATION,25155.6221,34198.8053
241,1.32718713454,103.946346461,TANAH MERAH MRT STATION,40578.8616,34379.4144
242,1.2992544132,103.897377093,TANJONG KATONG MRT STATION,35129.1416,31290.5607
243,1.27660448672,103.845952195,TANJONG PAGAR MRT STATION,29406.0209,28785.9619
244,1.29721821836,103.873488357,TANJONG RHU MRT STATION,32470.5412,31065.3539
245,1.28206894778,103.848648781,TELOK AYER MRT STATION,29706.1259,29390.1954
246,1.27070647762,103.809761611,TELOK BLANGAH MRT STATION,25378.2908,28133.7991
247,1.32398844993,103.930032477,THE DEVELOPMENT BANK OF SINGAPORE LIMITED BEDOK MRT STATION,38763.2919,34025.6428
248,1.35070567664,103.848078927,THE DEVELOPMENT BANK OF SINGAPORE LIMITED BISHAN MRT STATION,29642.6609,36979.6921
249,1.29659947021,103.850706057,THE DEVELOPMENT BANK OF SINGAPORE LIMITED BRAS BASAH MRT STATION,29935.0729,30996.9071
250,1.30726492644,103.789888306,THE DEVELOPMENT BANK OF SINGAPORE LIMITED BUONA VISTA MRT STATION,23166.6136,32176.2735
251,1.28449571969,103.843607911,THE DEVELOPMENT BANK OF SINGAPORE LIMITED CHINATOWN MRT STATION,29145.1173,29658.5325
252,1.34224494825,103.732766602,THE DEVELOPMENT BANK OF SINGAPORE LIMITED CHINESE GARDENT MRT STATION,16809.6501,36044.3731
253,1.38532717007,103.744423272,THE DEVELOPMENT BANK OF SINGAPORE LIMITED CHOA CHU KANG MRT STATION,18107.0888,40808.1412
254,1.31522520299,103.765168552,THE DEVELOPMENT BANK OF SINGAPORE LIMITED CLEMENTI MRT STATION,20415.5572,33056.5417
255,1.30867036005,103.889109403,THE DEVELOPMENT BANK OF SINGAPORE LIMITED DAKOTA MRT STATION,34208.998,32331.7063
256,1.29309408591,103.855583934,THE DEVELOPMENT BANK OF SINGAPORE LIMITED ESPLANADE MRT STATION,30477.941,30609.304
257,1.32769436488,103.678085068,THE DEVELOPMENT BANK OF SINGAPORE LIMITED JOO KOON MRT STATION,10724.0717,34435.7564
258,1.34410477497,103.720301862,THE DEVELOPMENT BANK OF SINGAPORE LIMITED LAKESIDE MRT STATION,15422.4669,36250.0842
259,1.32583875802,103.890312834,THE DEVELOPMENT BANK OF SINGAPORE LIMITED MACPHERSON MRT STATION,34342.8853,34230.1035
260,1.43262603482,103.774051197,THE DEVELOPMENT BANK OF SINGAPORE LIMITED MARSILING MRT STATION,21404.4326,46038.1104
